file,line,kind,label,binding,apiFamily,source
"src/portal/Portal.tsx","561","input/filter","""状态""","{status}","portal/{state,action,transactions,messages,bin-products}","本地持久化 Demo；非本地内存演示"
"src/portal/Portal.tsx","605","display","""演示待处理""","","portal/{state,action,transactions,messages,bin-products}","本地持久化 Demo；非本地内存演示"
"src/portal/Portal.tsx","682","input/filter","{op === ""onboard"" ? ""演示开户姓名"" : ""名称""}","""name""","portal/{state,action,transactions,messages,bin-products}","本地持久化 Demo；非本地内存演示"
"src/portal/Portal.tsx","690","input/filter","""选择卡片""","{ state.cards.find((c) => c.id === cardId && !c.frozen)?.id || state.cards.find((c) => !c.frozen)?.id || """" }","portal/{state,action,transactions,messages,bin-products}","本地持久化 Demo；非本地内存演示"
"src/portal/Portal.tsx","715","input/filter","""付款账户""","""main""","portal/{state,action,transactions,messages,bin-products}","本地持久化 Demo；非本地内存演示"
"src/portal/Portal.tsx","727","input/filter","""金额 · USD""","""amount""","portal/{state,action,transactions,messages,bin-products}","本地持久化 Demo；非本地内存演示"
"src/portal/Portal.tsx","740","input/filter","""演示联系邮箱""","""email""","portal/{state,action,transactions,messages,bin-products}","本地持久化 Demo；非本地内存演示"
"src/portal/Portal.tsx","748","input/filter","""问题描述""","{ detail ? `交易 ${detail.id}：` : page === ""cards"" && cardId ? `卡片 ${cardId}：` : new URLSearchParams(location.search).get(""order"") ? `资金订单 ${new URLSearchParams(location.search).get(""order"")}：` : """" }","portal/{state,action,transactions,messages,bin-products}","本地持久化 Demo；非本地内存演示"
"src/portal/UnifiedTransactions.tsx","23","input/filter","{label}","{params.get(name)||''}","portal/{state,action,transactions,messages,bin-products}","本地持久化 Demo；非本地内存演示"
"src/portal/UnifiedTransactions.tsx","25","table-column","'商户 / 订单'","'name' | ","portal/{state,action,transactions,messages,bin-products}","本地持久化 Demo；非本地内存演示"
"src/portal/UnifiedTransactions.tsx","26","table-column","'所属卡片'","'card' | p=>{const card=p.row.cardSummary;return card?<Button component={Link} size=""small"" to={`/portal/cards/${encodeURIComponent(card.id)}`} title={card.name}>•••• {card.last4||card.id.slice(-4)}</Button>:'—';}","portal/{state,action,transactions,messages,bin-products}","本地持久化 Demo；非本地内存演示"
"src/portal/UnifiedTransactions.tsx","27","table-column","'业务类型'","'kind' | ","portal/{state,action,transactions,messages,bin-products}","本地持久化 Demo；非本地内存演示"
"src/portal/UnifiedTransactions.tsx","28","table-column","'金额'","'amount' | p=>p.row.nonFinancial?'不涉及资金':asset(p.row.amount,p.row.currency)","portal/{state,action,transactions,messages,bin-products}","本地持久化 Demo；非本地内存演示"
"src/portal/UnifiedTransactions.tsx","29","table-column","'状态'","'statusText' | p=><Chip size=""small"" variant=""outlined"" label={p.row.statusText||p.row.status} color={p.row.status==='失败'?'error':p.row.status==='处理中'?'warning':'default'}/>","portal/{state,action,transactions,messages,bin-products}","本地持久化 Demo；非本地内存演示"
"src/portal/UnifiedTransactions.tsx","29","display","{p.row.statusText||p.row.status}","","portal/{state,action,transactions,messages,bin-products}","本地持久化 Demo；非本地内存演示"
"src/portal/UnifiedTransactions.tsx","30","table-column","'来源日期 / 订单时间'","'time' | ","portal/{state,action,transactions,messages,bin-products}","本地持久化 Demo；非本地内存演示"
"src/portal/UnifiedTransactions.tsx","31","table-column","'交易记录 ID'","'id' | ","portal/{state,action,transactions,messages,bin-products}","本地持久化 Demo；非本地内存演示"
"src/portal/UnifiedTransactions.tsx","32","table-column","'Slash status'","'rawStatus' | (_,r)=>r.slash?.source.status||'—'","portal/{state,action,transactions,messages,bin-products}","本地持久化 Demo；非本地内存演示"
"src/portal/UnifiedTransactions.tsx","33","table-column","'Slash detailedStatus'","'detailedStatus' | (_,r)=>r.slash?.source.detailedStatus||'—'","portal/{state,action,transactions,messages,bin-products}","本地持久化 Demo；非本地内存演示"
"src/portal/UnifiedTransactions.tsx","34","table-column","'商户订单号'","'merchantOrderId' | (_,r)=>r.slash?.source.orderId||'—'","portal/{state,action,transactions,messages,bin-products}","本地持久化 Demo；非本地内存演示"
"src/portal/UnifiedTransactions.tsx","35","table-column","'内部资金订单号'","'orderId' | v=>v||'—'","portal/{state,action,transactions,messages,bin-products}","本地持久化 Demo；非本地内存演示"
"src/portal/UnifiedTransactions.tsx","36","table-column","'授权时间 UTC'","'authorizedAt' | (_,r)=>r.slash?.source.authorizedAt||'—'","portal/{state,action,transactions,messages,bin-products}","本地持久化 Demo；非本地内存演示"
"src/portal/UnifiedTransactions.tsx","37","table-column","'原币金额'","'originalCurrency' | (_,r)=>r.slash?.source.originalCurrency?`${r.slash.source.originalCurrency.amountCents} ${r.slash.source.originalCurrency.code} 最小单位`:'—'","portal/{state,action,transactions,messages,bin-products}","本地持久化 Demo；非本地内存演示"
"src/portal/UnifiedTransactions.tsx","38","table-column","'操作'","'detail' | p=><Button onClick={()=>setSelectedId(p.row.id)} size=""small"">查看详情</Button>","portal/{state,action,transactions,messages,bin-products}","本地持久化 Demo；非本地内存演示"
"src/portal/UnifiedTransactions.tsx","41","input/filter","""搜索商户、卡片 ID、订单号或场景编号""","{keyword}","portal/{state,action,transactions,messages,bin-products}","本地持久化 Demo；非本地内存演示"
"src/portal/UnifiedTransactions.tsx","42","input/filter","{n?'结束日期':'开始日期'}","{params.get('tx'+k)||''}","portal/{state,action,transactions,messages,bin-products}","本地持久化 Demo；非本地内存演示"
"src/portal/UnifiedTransactions.tsx","62","display","{current.statusText||current.status}","","portal/{state,action,transactions,messages,bin-products}","本地持久化 Demo；非本地内存演示"
"src/slash/AccountDetail.tsx","17","display","{value==='open'?'已开立':value==='closed'?'已关闭':value?`未知状态 · ${value}`:'—'}","","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/AccountDetail.tsx","39","display","{label}","{tabs[n]}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/AccountDetail.tsx","42","display","""账户名称""","{s.name}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/AccountDetail.tsx","42","display","""账户类型""","{accountType(s.type)}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/AccountDetail.tsx","42","display","""所属用户（内部映射）""","{i.customerName||i.email||i.customerId||'未关联用户'}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/AccountDetail.tsx","42","display","""用户邮箱""","{i.email}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/AccountDetail.tsx","42","display","""渠道""","{i.platform==='slash'?'Slash':i.platform||'—'}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/AccountDetail.tsx","42","display","""最近同步时间 · UTC""","{accountTime(i.lastSyncedAt)}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/AccountDetail.tsx","47","display","""名称""","{v.source.name}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/AccountDetail.tsx","47","display","""虚拟账户 ID""","{v.id}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/AccountDetail.tsx","47","display","""来源账户类型""","{v.source.accountType}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/AccountDetail.tsx","47","display","""所属账户 ID""","{v.source.accountId}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/AccountDetail.tsx","52","display","""平台账户 ID""","{d.id}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/AccountDetail.tsx","52","display","""来源状态""","{s.status}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/AccountDetail.tsx","52","display","""来源账户类型""","{s.type}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/AccountDetail.tsx","52","display","""平台 / 实体""","{`${i.platform||'—'} / ${i.entityId||'—'}`}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/AccountDetail.tsx","52","display","""内部用户 ID""","{i.customerId}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/AccountDetail.tsx","52","display","""首次采集时间 · UTC""","{accountTime(i.firstCollectedAt)}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/AccountDetail.tsx","52","display","""最近同步时间 · UTC""","{accountTime(i.lastSyncedAt)}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/AccountDetail.tsx","52","display","""同步错误""","{i.syncError||'未记录错误'}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/AccountDetail.tsx","52","display","""内部版本（非渠道字段）""","{i.version}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/AccountDetail.tsx","52","display","""数据命名空间""","{i.namespace}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/AccountDetail.tsx","52","display","""测试场景""","{i.scenarioId}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/CardOwnerEditor.tsx","11","input/filter","""选择内部用户""","","management/card-ownership/cards/:id + management/users","内部数据库用户归属，不取 Slash 用户字段"
"src/slash/CardOwnerEditor.tsx","11","input/filter","""绑定或变更原因""","{reason}","management/card-ownership/cards/:id + management/users","内部数据库用户归属，不取 Slash 用户字段"
"src/slash/LiveSlashPage.tsx","26","display","{state.running?'同步中':state.state==='error'?'同步失败':state.errors?.length?'部分更新失败':state.stale?'数据待更新':'已更新'}","","management/live/{status,cards,transactions}","真实只读投影；部分字段尚未采集"
"src/slash/LiveSlashPage.tsx","26","display","{`固定 ${state.selectedCards} 张真实卡 · 每 ${state.intervalSeconds/60} 分钟更新`}","","management/live/{status,cards,transactions}","真实只读投影；部分字段尚未采集"
"src/slash/LiveSlashPage.tsx","35","display","""Slash 数据""","""slash""","management/live/{status,cards,transactions}","真实只读投影；部分字段尚未采集"
"src/slash/LiveSlashPage.tsx","35","display","""Demo 数据""","""demo""","management/live/{status,cards,transactions}","真实只读投影；部分字段尚未采集"
"src/slash/LiveSlashPage.tsx","64","table-column","F.cardName","'cardName' | (v:string)=>v||'—'","management/live/{status,cards,transactions}","真实只读投影；部分字段尚未采集"
"src/slash/LiveSlashPage.tsx","65","table-column","F.last4","'maskedCardNumber' | (v:string)=>v ? `•••• ${v.slice(-4)}` : '—'","management/live/{status,cards,transactions}","真实只读投影；部分字段尚未采集"
"src/slash/LiveSlashPage.tsx","66","table-column","'状态'","'cardStatus' | v=>sourceLabel(v,cardLabels)","management/live/{status,cards,transactions}","真实只读投影；部分字段尚未采集"
"src/slash/LiveSlashPage.tsx","67","table-column","'导入分组'","'groups' | p=>(p.row.groups||[]).map(g=>groups[g]||g).join('、')||'—'","management/live/{status,cards,transactions}","真实只读投影；部分字段尚未采集"
"src/slash/LiveSlashPage.tsx","68","table-column","F.createdAt","'createdAtUTC' | (v:string)=>date(v)","management/live/{status,cards,transactions}","真实只读投影；部分字段尚未采集"
"src/slash/LiveSlashPage.tsx","69","table-column","F.observedAt","'observedAt' | (v:string)=>date(v)","management/live/{status,cards,transactions}","真实只读投影；部分字段尚未采集"
"src/slash/LiveSlashPage.tsx","70","table-column","'所属用户'","'customer' | (_,row)=>row.internal?.customerName||row.internal?.customerId||'未绑定'","management/live/{status,cards,transactions}","真实只读投影；部分字段尚未采集"
"src/slash/LiveSlashPage.tsx","71","table-column","'渠道'","'channel' | (_,row)=>{const provider=row.internal?.platform||'slash';return ({slash:'Slash',wasabi:'Wasabi'} as Record<string,string>)[provider.toLowerCase()]||provider;}","management/live/{status,cards,transactions}","真实只读投影；部分字段尚未采集"
"src/slash/LiveSlashPage.tsx","72","table-column","F.sync","'fetchError' | p=><Chip size=""small"" label={p.value?'读取失败 · 保留旧值':'已采集'} color={p.value?'warning':'default'}/>","management/live/{status,cards,transactions}","真实只读投影；部分字段尚未采集"
"src/slash/LiveSlashPage.tsx","72","display","{p.value?'读取失败 · 保留旧值':'已采集'}","","management/live/{status,cards,transactions}","真实只读投影；部分字段尚未采集"
"src/slash/LiveSlashPage.tsx","73","table-column","'平台卡片 ID'","'id' | ","management/live/{status,cards,transactions}","真实只读投影；部分字段尚未采集"
"src/slash/LiveSlashPage.tsx","74","table-column","F.action","'actions' | p=><><Button onClick={e=>{e.stopPropagation();void show(p.row.id);}}>详情</Button><Button onClick={e=>{e.stopPropagation();navigate(`/transactions?source=slash&cardId=${encodeURIComponent(p.row.id)}`);}}>交易</Button></>","management/live/{status,cards,transactions}","真实只读投影；部分字段尚未采集"
"src/slash/LiveSlashPage.tsx","76","table-column","F.merchant","'merchant' | (v:string)=>v||'—'","management/live/{status,cards,transactions}","真实只读投影；部分字段尚未采集"
"src/slash/LiveSlashPage.tsx","77","table-column","F.cardId","'cardId' | (_,row)=>typeof row.cardLast4==='string'&&/^[0-9]{4}$/.test(row.cardLast4)?`•••• ${row.cardLast4}`:'—'","management/live/{status,cards,transactions}","真实只读投影；部分字段尚未采集"
"src/slash/LiveSlashPage.tsx","78","table-column","'所属用户'","'customer' | (_,row)=>row.internal?.customerName||row.internal?.customerId||'未绑定'","management/live/{status,cards,transactions}","真实只读投影；部分字段尚未采集"
"src/slash/LiveSlashPage.tsx","79","table-column","F.original","'originalCurrency' | originalText","management/live/{status,cards,transactions}","真实只读投影；部分字段尚未采集"
"src/slash/LiveSlashPage.tsx","80","table-column","F.amount","'amountCents' | (v:string|null)=>v==null?'—':`USD ${liveMoney(v)}`","management/live/{status,cards,transactions}","真实只读投影；部分字段尚未采集"
"src/slash/LiveSlashPage.tsx","81","table-column","'状态'","'status' | p=><TransactionStatusChip status={p.row.status} detailedStatus={p.row.detailedStatus}/>","management/live/{status,cards,transactions}","真实只读投影；部分字段尚未采集"
"src/slash/LiveSlashPage.tsx","82","table-column","F.authorizedAt","'authorizedAt' | (v:string)=>date(v)","management/live/{status,cards,transactions}","真实只读投影；部分字段尚未采集"
"src/slash/LiveSlashPage.tsx","83","table-column","F.postedAt","'postedAt' | (_,row)=>row.status==='posted'?row.date:null","management/live/{status,cards,transactions}","真实只读投影；部分字段尚未采集"
"src/slash/LiveSlashPage.tsx","84","table-column","F.sourceDate","'date' | (v:string)=>date(v)","management/live/{status,cards,transactions}","真实只读投影；部分字段尚未采集"
"src/slash/LiveSlashPage.tsx","85","table-column","F.observedAt","'observedAt' | (v:string)=>date(v)","management/live/{status,cards,transactions}","真实只读投影；部分字段尚未采集"
"src/slash/LiveSlashPage.tsx","86","table-column","'平台交易 ID'","'id' | ","management/live/{status,cards,transactions}","真实只读投影；部分字段尚未采集"
"src/slash/LiveSlashPage.tsx","87","table-column","F.action","'actions' | p=><Button onClick={e=>{e.stopPropagation();void show(p.row.id);}}>查看详情</Button>","management/live/{status,cards,transactions}","真实只读投影；部分字段尚未采集"
"src/slash/LiveSlashPage.tsx","96","input/filter","""搜索""","{keyword}","management/live/{status,cards,transactions}","真实只读投影；部分字段尚未采集"
"src/slash/LiveSlashPage.tsx","97","input/filter","""状态""","{params.get('status')||''}","management/live/{status,cards,transactions}","真实只读投影；部分字段尚未采集"
"src/slash/LiveSlashPage.tsx","98","input/filter","""导入分组""","{params.get('group')||''}","management/live/{status,cards,transactions}","真实只读投影；部分字段尚未采集"
"src/slash/SourceDemoPage.tsx","29","display","{raw?`${label||'未知状态'} · ${raw}`:'—'}","","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","41","table-column","'操作'","'detail' | p=><Button component={RouterLink} to={href(p.row.id)} aria-label={`查看${kind==='cards'?'卡片':kind==='accounts'?'账户':'交易'}详情 ${p.row.id}`} size=""small"" endIcon={<Icon icon=""solar:alt-arrow-right-linear""/>}>查看详情</Button>","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","42","table-column","tx?'平台交易 ID':kind==='cards'?'卡片 ID':'账户 ID'","'id' | p=><RecordLink kind={tx?'transaction':kind==='cards'?'card':'account'} id={p.row.id} href={href(p.row.id)}/>","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","43","table-column","'场景'","'scenario' | (_,r)=>r.internal.scenarioId","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","44","table-column","kind==='cards'?'状态':'来源状态'","'status' | p=><Status raw={p.row.source.status}/>","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","47","table-column","'详细状态'","'detailedStatus' | p=><Status raw={p.row.source.detailedStatus} detailed/>","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","48","table-column","'账户币金额'","'amount' | (_,r)=>r.source.amountCents","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","49","table-column","'商户'","'merchant' | (_,r)=>r.source.merchantData?.description??'—'","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","50","table-column","'来源日期（UTC）'","'date' | (_,r)=>r.source.date","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","51","table-column","'日期含义'","'dateMeaning' | (_,r)=>r.dateMeaning","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","52","table-column","'授权时间（UTC）'","'authorizedAt' | (_,r)=>r.source.authorizedAt??'—'","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","53","table-column","'平台账户'","'accountId' | (_,r)=>r.source.accountId","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","54","table-column","'虚拟账户'","'virtualAccountId' | (_,r)=>r.source.virtualAccountId??'—'","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","55","table-column","'卡片'","'cardId' | (_,r)=>r.source.cardId??'—'","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","56","table-column","'原币'","'originalCurrency' | (_,r)=>r.source.originalCurrency?.code??'—'","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","57","table-column","'原币金额'","'originalAmount' | (_,r)=>money(r.source.originalCurrency?.amountCents,r.source.originalCurrency?.code)","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","58","table-column","'转换汇率'","'conversionRate' | (_,r)=>r.source.originalCurrency?.conversionRate??'—'","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","60","table-column","'MCC'","'mcc' | (_,r)=>r.source.merchantData?.categoryCode??'—'","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","61","table-column","'平台'","'platform' | (_,r)=>r.internal.platform","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","62","table-column","'对账关联'","'matching' | (_,r)=>matchingLabels[r.internal.matchingStatus||'']||'待确认'","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","63","table-column","'卡片名称'","'name' | (_,r)=>r.source.name","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","64","table-column","'卡号后四位'","'last4' | (_:unknown,r:SourceRecord)=>r.source.last4","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","64","table-column","'有效期'","'expiry' | (_:unknown,r:SourceRecord)=>`${r.source.expiryMonth??'—'}/${r.source.expiryYear??'—'}`","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","64","table-column","'账户类型'","'type' | (_:unknown,r:SourceRecord)=>r.source.type","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","65","table-column","'所属用户'","'customer' | (_,r)=>r.internal.email","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","67","table-column","'账户名称'","'name' | (_,r)=>r.source.name??'—'","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","68","table-column","'邮件地址'","'email' | (_,r)=>r.internal.email||'—'","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","69","table-column","'状态'","'status' | p=><AccountStatus value={p.row.source.status}/>","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","70","table-column","'余额'","'balance' | p=><Stack gap={0.5} sx={{width:'100%',py:1,textAlign:'right',fontVariantNumeric:'tabular-nums'}}>{p.row.balances?.length?p.row.balances.map(b=><Typography key={b.id} variant=""body2"" title={`可用余额 · ${b.source.type||'类型未提供'} · ${accountTime(b.source.timestamp)} UTC`}>{b.internal.currency?money(b.source.available?.amountCents,b.internal.currency):'—'}{p.row.balances!.length>1?` · ${b.source.type||'类型未提供'}`:''}</Typography>):'—'}</Stack>","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","76","input/filter","{label}","{query[key]||''}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","80","input/filter","{kind==='accounts'?'搜索账户名称、账户 ID 或用户邮箱':kind==='cards'?'搜索卡片名称、尾号或卡片 ID':'ID、场景、订单、商户或事件 ID'}","{keyword}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","84","input/filter","""开始日期 UTC""","{query.from||''}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","84","input/filter","""结束日期 UTC""","{query.to||''}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","86","display","{`场景 ${query.scenario}`}","","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","95","table-column","'场景 ID'","'id' | p=><Link component={RouterLink} to={`/transactions?scenario=${p.row.id}`}>{p.row.id}</Link>","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","95","table-column","'测试场景'","'title' | ","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","95","table-column","'预期页面结果'","'description' | ","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","95","table-column","'预期净入账'","'expected_net_cents' | v=>money(v)","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","95","table-column","'剩余冻结'","'expected_hold_cents' | v=>money(v)","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","95","table-column","'规则边界'","'confirmation' | ","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","96","input/filter","""搜索场景""","{keyword}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","116","display","""卡片资料""","""overview""","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","116","display","""交易与账单""","""transactions""","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","121","display","""账户币金额（signed amountCents）""","{money(s.amountCents,d.currency)}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","121","display","""方向（按符号派生）""","{d.direction==='debit'?'支出 / debit':d.direction==='credit'?'收入 / credit':d.direction==='zero'?'真实零值 / zero':'—'}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","121","display","""status""","{<Status raw={s.status}/>}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","121","display","""detailedStatus""","{<Status raw={s.detailedStatus} detailed/>}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","121","display","""账户子类型""","{s.accountSubtype}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","121","display","""原币金额（未提供时原币为USD）""","{s.originalCurrency?money(s.originalCurrency.amountCents,s.originalCurrency.code):'未提供 originalCurrency；来源文档默认 USD'}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","121","display","""原币转账户币种汇率""","{s.originalCurrency?.conversionRate}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","121","display","""授权金额""","""见下方来源版本；不从最终入账金额反推""","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","121","display","""拒绝原因""","{s.declineReason}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","121","display","""批准原因""","{s.approvalReason}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","122","display","""authorizedAt · 授权时间 UTC""","{s.authorizedAt}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","122","display","{`date · ${d.dateMeaning} UTC`}","{s.date}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","122","display","""已入账时间（仅posted派生）""","{d.postedAt}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","122","display","""来源对象更新时间""","""—（官方未提供通用updatedAt）""","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","123","display","""商户描述""","{s.merchantData?.description}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","123","display","""MCC""","{s.merchantData?.categoryCode}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","123","display","""城市 / 州 / 国家 / 邮编""","{s.merchantData?.location?Object.values(s.merchantData.location).join(' / '):null}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","123","display","""来源交易描述""","{s.description}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","123","display","""memo""","{s.memo}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","124","display","""平台交易 ID""","{id}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","124","display","""平台账户 ID""","{<RecordLink kind=""account"" id={s.accountId}/>}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
"src/slash/SourceDemoPage.tsx","124","display","""虚拟账户 ID""","{s.virtualAccountId}","demo/{accounts,cards,transactions,summary,scenarios}","本地来源 Demo"
